extern_id;term;Aantal
DAI068299567;D13500;4
DAI068299567;D14240;4
DAI068299567;E16000;4
DAI298870487;D65000;3
DAI298870487;D70000;3
DAI298870487;E15000;3
DAI068403186;D63000;1
DAI072580461;D63000;2
DAI072580461;D70000;2
DAI068349920;D35000;4
DAI068349920;D52000;4
DAI068349920;D63000;4
DAI068349920;E13000;4
DAI069098484;D42000;4
DAI069098484;D42200;4
DAI069098484;D62000;4
DAI069098484;E15000;4
DAI070445540;D70000;1
DAI070017026;D52000;1
DAI06844950X;D51000;2
DAI06844950X;D54000;2
DAI069043051;D54000;2
DAI069043051;D61000;2
DAI068419910;D54000;2
DAI068419910;D61000;2
DAI068640196;D54000;1
DAI068349963;D51000;1
DAI069585237;D23363;2
DAI069585237;D51000;2
DAI068813813;D51000;1
DAI069331138;D23350;2
DAI069331138;D51000;2
DAI068546424;D36000;3
DAI068546424;D51000;3
DAI068546424;D52000;3
DAI068481756;D51000;1
DAI068356870;D21700;2
DAI068356870;D23231;2
DAI069844135;D32000;1
DAI327775556;D16400;4
DAI327775556;D30100;4
DAI327775556;D32000;4
DAI327775556;D70000;4
DAI067846874;D70000;1
DAI327774711;D21700;2
DAI327774711;D51000;2
DAI069523371;D51000;3
DAI069523371;D66000;3
DAI069523371;D70000;3
DAI069294933;D51000;1
DAI073099317;D70000;1
DAI074359541;D18140;3
DAI074359541;D22000;3
DAI074359541;D70000;3
DAI073174270;D66000;2
DAI073174270;D70000;2
DAI068375549;D32000;2
DAI068375549;D32500;2
DAI068597150;D11600;4
DAI068597150;D11700;4
DAI068597150;D16800;4
DAI068597150;D70000;4
DAI07086439X;D42200;2
DAI07086439X;D70000;2
DAI069285349;D16600;4
DAI069285349;D16700;4
DAI069285349;D16800;4
DAI069285349;D30100;4
DAI068454074;D18140;2
DAI068454074;D22000;2
DAI068449305;D21300;2
DAI068449305;D21700;2
DAI069338477;D23226;1
DAI068420404;D21700;1
DAI070378096;D36000;2
DAI070378096;D36300;2
DAI068477392;D12600;1
DAI068417020;D36300;1
DAI068246498;D34300;1
DAI072970650;D34000;3
DAI072970650;D64000;3
DAI072970650;D70000;3
DAI070151466;D12100;5
DAI070151466;D16400;5
DAI070151466;D16500;5
DAI070151466;D30100;5
DAI070151466;D36000;5
DAI069627592;D36300;1
DAI068688814;D36300;1
DAI069844593;D36000;2
DAI069844593;D36300;2
DAI069604916;D34100;2
DAI069604916;D53000;2
DAI06833480X;D36300;1
DAI073544701;D35000;1
DAI069538549;D34000;2
DAI069538549;D35000;2
DAI069752680;D36000;2
DAI069752680;D50000;2
DAI068403100;D35000;1
DAI067622429;D36300;1
DAI069844542;D36000;2
DAI069844542;D36900;2
DAI068562233;D36300;2
DAI068562233;D51000;2
DAI074122827;D33000;2
DAI074122827;D41100;2
DAI06818736X;D41000;2
DAI06818736X;D42200;2
DAI072446412;D41200;1
DAI068353537;D41600;2
DAI068353537;D63000;2
DAI069034907;D42100;3
DAI069034907;D42200;3
DAI069034907;D65000;3
DAI107917610;D11000;2
DAI107917610;D11100;2
DAI136469493;D22200;1
DAI068667434;D12800;2
DAI068667434;D13000;2
DAI070336172;D18220;4
DAI070336172;D21700;4
DAI070336172;D21800;4
DAI070336172;D22600;4
DAI126795533;D18220;6
DAI126795533;D21300;6
DAI126795533;D21500;6
DAI126795533;D21700;6
DAI126795533;D52000;6
DAI126795533;E11000;6
DAI298977745;D18220;2
DAI298977745;D22200;2
DAI12067274X;D21300;1
DAI138798788;D11200;1
DAI29897276X;D13300;1
DAI140079777;D12200;1
DAI074574485;D11000;1
DAI073982601;D11600;2
DAI073982601;D16300;2
DAI298978725;D21300;1
DAI145902579;D12600;2
DAI145902579;E16000;2
DAI125649967;D12400;1
DAI068439180;D16000;2
DAI068439180;D16200;2
DAI153365781;D12400;1
DAI073437085;D13300;1
DAI071054316;D11000;1
DAI068388624;D22400;1
DAI068477597;D11000;1
DAI068145594;D21300;3
DAI068145594;D21500;3
DAI068145594;E11000;3
DAI068468628;D16400;1
DAI068013248;D13700;1
DAI143337556;D11600;1
DAI068153775;D23213;1
DAI071793704;D23350;1
DAI125076428;D13200;2
DAI125076428;D21300;2
DAI06905925X;D23226;1
DAI072745649;D21100;3
DAI072745649;D21900;3
DAI072745649;D23224;3
DAI298973251;D23120;2
DAI298973251;D23330;2
DAI06843491X;D23361;2
DAI06843491X;D23362;2
DAI068355343;D23240;1
DAI068584164;D21500;2
DAI068584164;D23240;2
DAI069059292;D21700;2
DAI069059292;D23100;2
DAI068700415;D21300;2
DAI068700415;D23222;2
DAI074011189;D21300;4
DAI074011189;D21700;4
DAI074011189;D23220;4
DAI074011189;D23362;4
DAI068959680;D23240;1
DAI070242895;D21800;2
DAI070242895;D23362;2
DAI29897357X;D21300;4
DAI29897357X;D21400;4
DAI29897357X;D21500;4
DAI29897357X;E11000;4
DAI069336474;D23221;2
DAI069336474;D23310;2
DAI068356668;D14210;5
DAI068356668;D14220;5
DAI068356668;D14530;5
DAI068356668;D14800;5
DAI068356668;D21300;5
DAI073759317;D11600;2
DAI073759317;D24000;2
DAI06846553X;D52000;1
DAI068814976;D42200;2
DAI068814976;D70000;2
DAI068367651;D22400;2
DAI068367651;D37000;2
DAI071411496;D41100;1
DAI068908768;D41300;1
DAI068971745;D14340;3
DAI068971745;D21700;3
DAI068971745;D23231;3
DAI068344910;D21200;2
DAI068344910;D21700;2
DAI067830005;D23100;1
DAI068398077;D32200;1
DAI344693732;D21800;4
DAI344693732;D23120;4
DAI344693732;D23211;4
DAI344693732;E11000;4
DAI069555656;D23120;1
DAI070527385;D23310;1
DAI071757260;D23227;1
DAI068611838;D23224;1
DAI069512019;D23350;1
DAI068841752;D23350;1
DAI06899897X;D23120;2
DAI06899897X;D23231;2
DAI073255157;D16300;1
DAI07219295X;D17000;1
DAI070611289;D17000;1
DAI074320394;D12200;3
DAI074320394;D12300;3
DAI074320394;D12800;3
DAI072518715;D51000;1
DAI07468308X;D13400;3
DAI07468308X;D13500;3
DAI07468308X;D13600;3
DAI07287662X;D22100;2
DAI07287662X;D22400;2
DAI068449364;D18210;4
DAI068449364;D21400;4
DAI068449364;D22500;4
DAI068449364;E11000;4
DAI318148773;D18140;3
DAI318148773;D22000;3
DAI318148773;E15000;3
DAI068290659;D34000;1
DAI068454376;D34000;1
DAI068472633;D36000;1
DAI069165084;D36000;2
DAI069165084;D36900;2
DAI069207607;D42100;2
DAI069207607;D42200;2
DAI068247346;D38000;5
DAI068247346;D61000;5
DAI068247346;D63000;5
DAI068247346;D65000;5
DAI068247346;E13000;5
DAI072024658;D36000;3
DAI072024658;D63000;3
DAI072024658;E13000;3
DAI068474644;D61000;3
DAI068474644;D63000;3
DAI068474644;D66000;3
DAI068350856;D23231;2
DAI068350856;D51000;2
DAI069376123;D51000;2
DAI069376123;D66000;2
DAI071475850;D21900;3
DAI071475850;D23350;3
DAI071475850;D51000;3
DAI318149788;D32400;3
DAI318149788;D52000;3
DAI318149788;D54000;3
DAI068435169;D32400;2
DAI068435169;D54000;2
DAI262211343;D32400;2
DAI262211343;D54000;2
DAI068407610;D52000;2
DAI068407610;D54000;2
DAI068263171;D36000;3
DAI068263171;D36100;3
DAI068263171;D51000;3
DAI068033397;D32500;2
DAI068033397;D36900;2
DAI07023941X;D15300;3
DAI07023941X;D15700;3
DAI07023941X;D65000;3
DAI068751052;D22400;1
DAI068425554;D16200;4
DAI068425554;D16400;4
DAI068425554;D16500;4
DAI068425554;D52000;4
DAI068380755;D42200;2
DAI068380755;D70000;2
DAI102230838;D21400;1
DAI074544934;D23362;1
DAI069949204;D65000;1
DAI068424817;D12300;1
DAI304361356;D12400;1
DAI06840445X;D25000;3
DAI06840445X;D61000;3
DAI06840445X;D70000;3
DAI072291923;D41200;2
DAI072291923;D70000;2
DAI06937046X;D11100;6
DAI06937046X;D16100;6
DAI06937046X;D16200;6
DAI06937046X;D16600;6
DAI06937046X;D21100;6
DAI06937046X;D41500;6
DAI162671032;D23232;1
DAI071180591;D41500;2
DAI071180591;D42200;2
DAI304107212;D12700;5
DAI304107212;D13200;5
DAI304107212;D13500;5
DAI304107212;D21200;5
DAI304107212;E11000;5
DAI070238154;D36000;1
DAI069305714;D32200;1
DAI068415974;D41600;2
DAI068415974;D69000;2
DAI068959648;D42100;2
DAI068959648;D42200;2
DAI068989261;D23231;2
DAI068989261;D23310;2
DAI068229631;D11000;5
DAI068229631;D11400;5
DAI068229631;D11600;5
DAI068229631;D16800;5
DAI068229631;E17000;5
DAI07012826X;D16200;1
DAI075048485;D16200;2
DAI075048485;D16800;2
DAI314610138;D13500;1
DAI12415669X;D21300;3
DAI12415669X;D22100;3
DAI12415669X;E11000;3
DAI068969775;D13500;3
DAI068969775;D14500;3
DAI068969775;E11000;3
DAI160834430;D12100;4
DAI160834430;D13500;4
DAI160834430;D21300;4
DAI160834430;E11000;4
DAI068470290;D21400;2
DAI068470290;D22500;2
DAI068776306;D21200;1
DAI125913109;D13100;2
DAI125913109;D21200;2
DAI068369050;D12100;2
DAI068369050;D24300;2
DAI069194602;D15500;1
DAI069526389;D15500;3
DAI069526389;D18210;3
DAI069526389;E17000;3
DAI067764819;D16500;4
DAI067764819;D16800;4
DAI067764819;D52000;4
DAI067764819;D66000;4
DAI073303666;D18200;2
DAI073303666;D70000;2
DAI07314763X;D18200;2
DAI07314763X;D70000;2
DAI06853468X;D18250;2
DAI06853468X;D70000;2
DAI071519181;D42200;3
DAI071519181;D70000;3
DAI071519181;E13000;3
DAI068413513;D18220;4
DAI068413513;D21500;4
DAI068413513;D21800;4
DAI068413513;E11000;4
DAI07058379X;D18220;4
DAI07058379X;D21600;4
DAI07058379X;D22400;4
DAI07058379X;D22600;4
DAI069462437;D18220;2
DAI069462437;D21700;2
DAI069096511;D21500;2
DAI069096511;D22200;2
DAI073425281;D18210;2
DAI073425281;D22200;2
DAI06838159X;D22200;1
DAI075253593;D15500;3
DAI075253593;D18210;3
DAI075253593;D22400;3
DAI073244759;D18210;2
DAI073244759;D22500;2
DAI071824642;D34200;1
DAI068432151;D13200;2
DAI068432151;D13500;2
DAI10217654X;D13200;3
DAI10217654X;D13500;3
DAI10217654X;D21300;3
DAI073416355;D10000;4
DAI073416355;D14900;4
DAI073416355;E15000;4
DAI073416355;E17000;4
DAI06913913X;D18210;4
DAI06913913X;D21400;4
DAI06913913X;D22500;4
DAI06913913X;E11000;4
DAI068886136;D18210;3
DAI068886136;D22200;3
DAI068886136;E13000;3
DAI068360010;D18210;4
DAI068360010;D22100;4
DAI068360010;E11000;4
DAI068360010;E13000;4
DAI072062681;D18210;5
DAI072062681;D21300;5
DAI072062681;D21500;5
DAI072062681;D22100;5
DAI072062681;E11000;5
DAI068436580;D18140;5
DAI068436580;D18210;5
DAI068436580;D22100;5
DAI068436580;D22500;5
DAI068436580;E13000;5
DAI069456623;D18210;3
DAI069456623;D21300;3
DAI069456623;D22500;3
DAI06834824X;D14442;1
DAI070046891;D14442;4
DAI070046891;D14500;4
DAI070046891;D22100;4
DAI070046891;E11000;4
DAI068206070;D23340;1
DAI068477589;D18130;2
DAI068477589;D22400;2
DAI070661480;D44000;2
DAI070661480;D65000;2
DAI109832884;D15600;3
DAI109832884;D18120;3
DAI109832884;D18250;3
DAI071689095;D65000;1
DAI069081530;D21700;2
DAI069081530;D24300;2
DAI069539820;D21700;4
DAI069539820;D23363;4
DAI069539820;D24300;4
DAI069539820;D53000;4
DAI067548180;D21900;5
DAI067548180;D22100;5
DAI067548180;D22700;5
DAI067548180;D23130;5
DAI067548180;E15000;5
DAI074337408;D13200;5
DAI074337408;D13300;5
DAI074337408;D13700;5
DAI074337408;D21700;5
DAI074337408;D24300;5
DAI068353421;D21300;2
DAI068353421;D24300;2
DAI098866052;D12700;3
DAI098866052;D13500;3
DAI098866052;D24300;3
DAI072270411;D17000;1
DAI068359608;D70000;1
DAI304845108;D15500;3
DAI304845108;D23340;3
DAI304845108;E17000;3
DAI071528105;D70000;2
DAI071528105;E13000;2
DAI068264895;D41200;1
DAI070050465;D21300;2
DAI070050465;E11000;2
DAI298394782;D13500;2
DAI298394782;D14500;2
DAI073832286;D32000;1
DAI071179216;D36300;1
DAI069066299;D41300;1
DAI297695355;D23140;2
DAI297695355;D23350;2
DAI102161992;D21800;2
DAI102161992;D23310;2
DAI153333448;D21300;1
DAI068367775;D21300;3
DAI068367775;D21700;3
DAI068367775;D23221;3
DAI102963614;D21700;2
DAI102963614;D24300;2
DAI06954610X;D21100;2
DAI06954610X;D21200;2
DAI068692668;D21200;1
DAI06760675X;D12100;3
DAI06760675X;D21200;3
DAI06760675X;D21700;3
DAI068879504;D23222;1
DAI073251909;D23340;1
DAI081099991;D23340;1
DAI073020680;D21700;2
DAI073020680;D23222;2
DAI297687549;D23231;1
DAI068319061;D23350;1
DAI297689533;D22100;1
DAI072141719;D23350;2
DAI072141719;D51000;2
DAI068413130;D23350;2
DAI068413130;D23390;2
DAI068853025;D23370;1
DAI069854033;D23231;1
DAI068420234;D23224;1
DAI070642001;D52000;1
DAI06825816X;D52000;1
DAI068258062;D51000;2
DAI068258062;D52000;2
DAI073515485;D21400;4
DAI073515485;D21800;4
DAI073515485;D23120;4
DAI073515485;D23223;4
DAI120971380;D23100;1
DAI072784482;D23000;2
DAI072784482;D52000;2
DAI068782853;D42200;1
DAI068637403;D21700;2
DAI068637403;D24300;2
DAI297707183;D21300;1
DAI068608853;D11600;4
DAI068608853;D14900;4
DAI068608853;D20000;4
DAI068608853;D21100;4
DAI069684774;D41300;1
DAI068639333;D41200;2
DAI068639333;D42100;2
DAI068908954;D41500;2
DAI068908954;D41600;2
DAI068804628;D23213;1
DAI07307070X;D21200;1
DAI071434100;D16000;2
DAI071434100;D16100;2
DAI06940674X;D41600;2
DAI06940674X;D42100;2
DAI072770694;D41200;1
DAI068420080;D41200;1
DAI067586759;D23222;1
DAI069699887;D23340;2
DAI069699887;D23350;2
DAI068959710;D23233;1
DAI068203551;D51000;1
DAI074334603;D12100;3
DAI074334603;D13300;3
DAI074334603;D13700;3
DAI304829129;D13500;2
DAI304829129;E16000;2
DAI074675249;D21700;1
DAI075191911;D21700;1
DAI067490808;D21500;1
DAI071505210;D36300;1
DAI068420641;D36300;1
DAI06869699X;D42200;2
DAI06869699X;D60000;2
DAI068755449;D32500;2
DAI068755449;D54000;2
DAI073118540;D35000;1
DAI07071570X;D34000;2
DAI07071570X;D37000;2
DAI07057572X;D34000;1
DAI069316953;D34000;2
DAI069316953;D70000;2
DAI068497113;D34000;2
DAI068497113;D66000;2
DAI074131591;D51000;1
DAI068043600;D34000;2
DAI068043600;D70000;2
DAI073116882;D11000;3
DAI073116882;D16200;3
DAI073116882;D16300;3
DAI124588972;D12200;2
DAI124588972;D12700;2
DAI068972644;D12300;5
DAI068972644;D14100;5
DAI068972644;D14310;5
DAI068972644;D14320;5
DAI068972644;D32100;5
DAI29755025X;D14240;3
DAI29755025X;D14320;3
DAI29755025X;E16000;3
DAI087922401;D12300;2
DAI087922401;D12600;2
DAI073795151;D12200;2
DAI073795151;D12700;2
DAI070028656;D11300;2
DAI070028656;D11400;2
DAI072717955;D12200;3
DAI072717955;D12300;3
DAI072717955;D14330;3
DAI298870533;D11300;3
DAI298870533;D11800;3
DAI298870533;D14340;3
DAI068295960;D41400;2
DAI068295960;D42200;2
DAI071106588;D41300;1
DAI068851367;D41400;1
DAI073950149;D41500;2
DAI073950149;D68000;2
DAI238695468;D18130;4
DAI238695468;D18140;4
DAI238695468;D22400;4
DAI238695468;D22500;4
DAI089423763;D11000;1
DAI296097977;D12600;1
DAI072198664;D36300;1
DAI073117560;D36300;1
DAI073044776;D70000;1
DAI068379706;D42200;2
DAI068379706;D51000;2
DAI06841997X;D42200;1
DAI069963134;D11000;2
DAI069963134;D11500;2
DAI072568054;D13200;3
DAI072568054;D14100;3
DAI072568054;E16000;3
DAI071449922;D14100;3
DAI071449922;D21300;3
DAI071449922;E16000;3
DAI069438684;D16000;2
DAI069438684;D41500;2
DAI069179743;D61000;2
DAI069179743;D62000;2
DAI073464740;D41200;1
DAI073274321;D36000;5
DAI073274321;D52000;5
DAI073274321;D54000;5
DAI073274321;D61000;5
DAI073274321;D66000;5
DAI073103381;D41400;2
DAI073103381;D42200;2
DAI072733578;D15300;3
DAI072733578;D15400;3
DAI072733578;E17000;3
DAI073745766;D21300;1
DAI072924772;D16000;1
DAI074716395;D11200;1
DAI086856308;D16000;3
DAI086856308;D16500;3
DAI086856308;D52000;3
DAI073683892;D14240;1
DAI073473405;D16100;3
DAI073473405;D16400;3
DAI073473405;D70000;3
DAI073900761;D34000;1
DAI07031764X;D61000;1
DAI069562296;D21200;2
DAI069562296;D21700;2
DAI069414890;D23232;1
DAI074009672;D18200;2
DAI074009672;D22100;2
DAI184618398;D36400;1
DAI071745904;D34000;1
DAI068610459;D35100;2
DAI068610459;D35200;2
DAI118557696;D18220;4
DAI118557696;D21400;4
DAI118557696;D22100;4
DAI118557696;D26000;4
DAI069990441;D23350;2
DAI069990441;D51000;2
DAI071309403;D23350;1
DAI073897612;D70000;2
DAI073897612;E13000;2
DAI069799822;D41500;1
DAI074196340;D11100;2
DAI074196340;D32000;2
DAI068317247;D41400;2
DAI068317247;D42200;2
DAI298801442;D41300;1
DAI068101783;D41200;1
DAI06907500X;D41200;3
DAI06907500X;D41600;3
DAI06907500X;D42100;3
DAI068408331;D23120;2
DAI068408331;D23240;2
DAI068449135;D23240;2
DAI068449135;D23330;2
DAI073593370;D21300;2
DAI073593370;D23240;2
DAI148175600;D23240;1
DAI323251536;D22200;1
DAI072814969;D16000;2
DAI072814969;D21000;2
DAI073243930;D21700;2
DAI073243930;E16000;2
DAI298822288;D21300;1
DAI128491906;D21300;3
DAI128491906;D22100;3
DAI128491906;E11000;3
DAI075132915;D18210;5
DAI075132915;D21300;5
DAI075132915;D21700;5
DAI075132915;D22500;5
DAI075132915;E11000;5
DAI071428410;D15500;3
DAI071428410;D21700;3
DAI071428410;D22400;3
DAI069467986;D36000;1
DAI072075694;D36000;1
DAI06830367X;D36400;1
DAI07221659X;D35100;1
DAI069362653;D52000;2
DAI069362653;D54000;2
DAI067776868;D21700;2
DAI067776868;D22400;2
DAI069037744;D51000;1
DAI068332831;D51000;2
DAI068332831;D70000;2
DAI068245831;D51000;1
DAI070814120;D32000;1
DAI068574150;D41400;2
DAI068574150;D42200;2
DAI068476663;D52000;1
DAI072940530;D21700;2
DAI072940530;D23320;2
DAI069166528;D52000;2
DAI069166528;D70000;2
DAI075084880;D70000;1
DAI068278659;D23361;2
DAI068278659;D23362;2
DAI070806977;D21400;3
DAI070806977;D21500;3
DAI070806977;D23000;3
DAI068628900;D11600;2
DAI068628900;D11700;2
DAI068609337;D23330;1
DAI071811559;D21600;1
DAI108781828;D16200;3
DAI108781828;D21100;3
DAI108781828;D21200;3
DAI304845884;D12700;1
DAI06833656X;D15500;1
DAI073025674;D13500;2
DAI073025674;D16000;2
DAI073234133;D30100;4
DAI073234133;D32000;4
DAI073234133;D36000;4
DAI073234133;D69000;4
DAI068386451;D51000;2
DAI068386451;D52000;2
DAI073383376;D21100;1
DAI068417853;D14900;2
DAI068417853;D21100;2
DAI071180931;D23350;1
DAI074805010;D21600;1
DAI06822611X;D41300;2
DAI06822611X;D70000;2
DAI068203616;D36000;2
DAI068203616;D36300;2
DAI069275394;D61000;1
DAI069483981;D60000;3
DAI069483981;E13000;3
DAI069483981;E15000;3
DAI068868316;D41200;1
DAI070114757;D23221;1
DAI073415235;D13300;3
DAI073415235;D14240;3
DAI073415235;D22100;3
DAI071978100;D14320;1
DAI071624805;D35000;3
DAI071624805;D36000;3
DAI071624805;D69000;3
DAI073329320;D41400;2
DAI073329320;D42200;2
DAI068933150;D14232;3
DAI068933150;D14340;3
DAI068933150;D16600;3
DAI068382537;D23330;1
DAI073504939;D12100;3
DAI073504939;D14310;3
DAI073504939;D15700;3
DAI071890262;D12400;1
DAI067513336;D22300;1
DAI074307967;D14400;2
DAI074307967;D44000;2
DAI304115304;D15700;1
DAI068576099;D52000;2
DAI068576099;D54000;2
DAI070708525;D21800;4
DAI070708525;D23110;4
DAI070708525;D23200;4
DAI070708525;D23220;4
DAI072173033;D41200;2
DAI072173033;D70000;2
DAI073413585;D33000;2
DAI073413585;D61000;2
DAI068913087;D41300;1
DAI067486290;D12600;1
DAI074345893;D35000;2
DAI074345893;D37000;2
DAI068936192;D70000;1
DAI073447412;D12700;1
DAI068154836;D23330;1
DAI068356102;D23350;2
DAI068356102;D41300;2
DAI074311107;D42100;2
DAI074311107;D70000;2
DAI070938490;D23120;2
DAI070938490;D23224;2
DAI073081930;D13400;3
DAI073081930;D13500;3
DAI073081930;D13600;3
DAI073233854;D34000;1
DAI071269711;D23224;1
DAI068344902;D23350;2
DAI068344902;D51000;2
DAI073235512;D70000;1
DAI068477724;D32000;2
DAI068477724;D35000;2
DAI067815693;D22100;1
DAI073595829;D34000;2
DAI073595829;D37000;2
DAI068328079;D41200;2
DAI068328079;D41500;2
DAI071738215;D23120;2
DAI071738215;D23380;2
DAI068420226;D70000;1
DAI070423458;D34300;3
DAI070423458;D36200;3
DAI070423458;D52000;3
DAI068420005;D21800;2
DAI068420005;D23226;2
DAI072444738;D24000;2
DAI072444738;D70000;2
DAI298802945;D16200;1
DAI070782156;D12700;3
DAI070782156;D14210;3
DAI070782156;D14233;3
DAI069469253;D16500;2
DAI069469253;D16800;2
DAI070176086;D21300;1
DAI067734863;D34000;2
DAI067734863;D37000;2
DAI07162256X;D23350;1
DAI068379587;D21300;5
DAI068379587;D21500;5
DAI068379587;D21700;5
DAI068379587;D23120;5
DAI068379587;E11000;5
DAI073672440;D70000;1
DAI304362336;D36300;1
DAI068933266;D11600;4
DAI068933266;D16700;4
DAI068933266;D30100;4
DAI068933266;D66000;4
DAI068541163;D11700;2
DAI068541163;D70000;2
DAI069832862;D21900;4
DAI069832862;D23110;4
DAI069832862;D24200;4
DAI069832862;D26000;4
DAI071405585;D41400;2
DAI071405585;D42200;2
DAI068933673;D33000;1
DAI069618410;D34000;3
DAI069618410;D41400;3
DAI069618410;D42100;3
DAI304843105;D21700;2
DAI304843105;D51000;2
DAI068942990;D32000;3
DAI068942990;D70000;3
DAI068942990;E13000;3
DAI068356706;D70000;1
DAI074981412;D70000;1
DAI070797404;D36300;1
DAI30483002X;D12600;1
DAI364154047;D16700;1
DAI140863699;D14400;2
DAI140863699;D16000;2
DAI069326851;D14200;3
DAI069326851;D14700;3
DAI069326851;D36000;3
DAI069752362;D70000;1
DAI096124040;D14500;1
DAI068381484;D21400;1
DAI068383991;D41400;1
DAI071846182;D41200;1
DAI073478369;D23223;1
DAI314622004;D21400;1
DAI075073560;D16700;1
DAI069514089;D11600;2
DAI069514089;D11700;2
DAI06838405X;D11600;2
DAI06838405X;D11700;2
DAI068388802;D11600;1
DAI304109223;D16700;1
DAI068367759;D11600;3
DAI068367759;D11700;3
DAI068367759;D16300;3
DAI30411250X;D11400;2
DAI30411250X;D12200;2
DAI067921531;D14000;3
DAI067921531;D14240;3
DAI067921531;D70000;3
DAI073464791;D14240;4
DAI073464791;D21100;4
DAI073464791;D23222;4
DAI073464791;D23310;4
DAI070442290;D41400;2
DAI070442290;D42200;2
DAI091135311;D14100;2
DAI091135311;D14400;2
DAI074013793;D14400;3
DAI074013793;D14430;3
DAI074013793;D15600;3
DAI068336381;D14400;3
DAI068336381;D14430;3
DAI068336381;D18120;3
DAI069988927;D14400;3
DAI069988927;D14410;3
DAI069988927;E15000;3
DAI243203772;D14100;1
DAI304116270;D14400;2
DAI304116270;D14410;2
DAI068285175;D12400;2
DAI068285175;D17000;2
DAI304091723;D14400;2
DAI304091723;D35500;2
DAI304091685;D14400;5
DAI304091685;D18140;5
DAI304091685;D35500;5
DAI304091685;D65000;5
DAI304091685;E15000;5
DAI304096709;D14210;3
DAI304096709;D14400;3
DAI304096709;D35500;3
DAI097712809;D14400;3
DAI097712809;D14410;3
DAI097712809;D65000;3
DAI304103179;D14400;3
DAI304103179;D16700;3
DAI304103179;D35500;3
DAI072378018;D14400;4
DAI072378018;D14410;4
DAI072378018;D35500;4
DAI072378018;D65000;4
DAI304113573;D14400;3
DAI304113573;D14410;3
DAI304113573;D70000;3
DAI070971773;D14400;4
DAI070971773;D18140;4
DAI070971773;D35500;4
DAI070971773;D65000;4
DAI304117390;D14400;3
DAI304117390;D14410;3
DAI304117390;D35100;3
DAI113731280;D14200;4
DAI113731280;D14340;4
DAI113731280;D14500;4
DAI113731280;D14800;4
DAI304107387;D14200;2
DAI304107387;D14500;2
DAI068929056;D14230;1
DAI069296723;D14240;2
DAI069296723;D14340;2
DAI07262163X;D12100;2
DAI07262163X;D14320;2
DAI072209356;D14200;3
DAI072209356;D14240;3
DAI072209356;D14330;3
DAI073690783;D14100;3
DAI073690783;D14320;3
DAI073690783;D14800;3
DAI068929080;D12100;3
DAI068929080;D14320;3
DAI068929080;D16500;3
DAI068456336;D14320;2
DAI068456336;D16300;2
DAI072567856;D12100;4
DAI072567856;D14240;4
DAI072567856;D14300;4
DAI072567856;D16600;4
DAI072763256;D12300;2
DAI072763256;D14300;2
DAI069055521;D13000;2
DAI069055521;D14500;2
DAI071742727;D11500;2
DAI071742727;D12300;2
DAI113523831;D14500;6
DAI113523831;D21300;6
DAI113523831;D21400;6
DAI113523831;D21700;6
DAI113523831;D22100;6
DAI113523831;E11000;6
DAI07069687X;D12200;3
DAI07069687X;D12800;3
DAI07069687X;D13500;3
DAI068430256;D13200;1
DAI071474536;D12200;3
DAI071474536;D12800;3
DAI071474536;D13500;3
DAI135415578;D13300;3
DAI135415578;D13500;3
DAI135415578;D13600;3
DAI073289248;D21300;4
DAI073289248;D21400;4
DAI073289248;D21700;4
DAI073289248;D22100;4
DAI068359497;D12800;4
DAI068359497;D13500;4
DAI068359497;D14100;4
DAI068359497;E16000;4
DAI069846944;D70000;1
DAI088197190;D14600;2
DAI088197190;D15100;2
